,ID,name_en,countries,speakers,location,lat,lon,status
144,1553,Chambeali,India,126589.0,Himachal Pradesh,32.9072,76.5307,2
145,1076,Abkhaz,"Georgia, Russian Federation, Turkey",125000.0,"Abkhazia; diaspora communities in Turkey, the Russian Federation, Georgia, the Middle East and Western Europe; includes the Ashkharawa dialect officially subsumed under Abaza in the Russian Federation",43.133,40.8471,1
146,1129,Phom,India,123000.0,"Nagaland, Tuensang Dt.",26.7799,94.9493,1
147,1588,Kolami,India,121855.0,"Maharashtra (Yavatmal, Wardha, and Nanded), Andhra Pradesh and Madhya Pradesh",20.5093,78.1787,2
148,784,Navajo,United States of America,120000.0,"the Navajo Nation is located in the region of northern Arizona, northwestern New Mexico, southwestern Colorado and southeastern Utah",35.8044,-108.475,1
149,408,Sassarese,Italy,120000.0,northwestern Sardinia; an outlying dialect of Corsican,40.6139,8.6132,2
150,655,Tamahaq (Algeria),Algeria,120000.0,South west Algeria especially in around the regional centres of Tamanrasset (Kel Ahaggar) and Djanet (Kel Ajjer).,22.8369,5.5371,1
151,1590,Konda,India,118597.0,Maharashtra (Chandrapur and Nanded) and Andhra Pradesh (Adilabad),18.2763,82.9385,2
152,916,Sierra Totonac,Mexico,118367.0,"Ahuacatlán, Amixtlán, Atlequizayán, Camocuautla, Caxhaucan, Coatepec, Hermenegildo Galeana, Huehuetla, Hueytlalpan, Ixtepec, Jopala, Olintla, San Felipe Tepatlán, Tepango de Rodríguez, Tuzamapan de Galeana, Zapotitlán de Méndez, Zongozotla (state of Puebla);  Coahuitlán, Coxquihui, Coyutla, Chumatlán, Mecatlán, Zozocolco de Hidalgo (state of Veracruz)",20.2461,-97.6586,3
153,1564,Jaunsari,India,114733.0,Himachal Pradesh,30.4859,78.0908,2
154,1167,Dimasa,India,112000.0,Karbi Anglong and North Cachar Hills districts,24.7368,92.9003,1
155,1179,Ladakhi,"China, India",105000.0,"Jammu and Kashmir, Ladakh District",34.0617,77.5909,1
156,1429,Salar,China,104503.0,"Xunhua Salar Autonomous County and Hualong Hui Autonomous County of Qinghai Province, and Dongxiang Salar Jishishan Autonomous County of Linxia Hui Autonomous District of Gansu Province; an old émigré community in the Ili Kazakh Autonomous Prefecture of Sinkiang (Xinjiang)",36.2752,102.4584,1
157,1136,Simi,India,104000.0,"Nagaland, Zunheboto, Kohima, Mokokchung and Tuensang districts",25.9777,94.5922,1
158,342,Crimean Tatar (Crimea),Ukraine,100000.0,"originally spoken in the central parts of the Crimea, but most speakers were deported to Central Asia after the Second World War; many have now returned; includes Krimchak (Judeo-Crimean Tatar)",45.3212,34.3212,3
159,451,Dagur (Nonni),China,100000.0,Morin Dawa Daur Autonomous Banner in Hulun Buir League and the Nenjiang and Qiqihar regions in Inner Mongolia,47.9163,124.1235,2
160,366,Francoprovençal,"France, Italy, Switzerland",100000.0,"Savoy (Savoie and Haute-Savoie), Ain (mainly in the region of Bresse), Rhône, Loire, the northern and central parts of Isère, and the southern parts of the departments of Jura and Doubs, France; formely also the northernmost parts of Ardèche and Drôme; the Aosta Valley and the Alpine valleys to the north and east of Val di Susa in Piedmont, Italy; mountain villages of Valais and Fribourg, perhaps also Vaud, Switzerland; formerly all of Suisse romande except the Canton of Jura; now most actively used in the village of Evolène in Valais; severely endangered in France and Switzerland, perhaps also in Italy",45.7828,6.9982,2
161,356,Gallurese,Italy,100000.0,northeastern Sardinia; an outlying dialect of Corsican,40.8802,9.4482,2
162,1754,Mapuche (Argentina),Argentina,100000.0,"Provinces of Neuquen, Rio Negro, Chubut, Buenos Aires, La Pampa",-40.0791,-71.0156,3
163,1620,Mehri,"Oman, Yemen",100000.0,"The language is spoken by the Mahra tribes in the south-eastern province of Mahra in Yemen, and in the Dhofar in Oman. It is the most prestigious and the best known language within the Modern  South Arabian group, because of the history of the region and of its rich literature (tales, poetry) 
  On the coast, The Mehri area extends from the Omani border to the eastern bank of Wadi Masilah in Yemen: Salalah, Jadib, Damqawt, al-Ghaydha, Nishtawn, Saqr, Qishn, Itab, Sayhut) . In the North it is spoken as far as the border of the Rub‘ al-Khali (Thamud, Sanaw, Haberut and beyond). More precise Location for Dhofar is lacking
The Mahra inhabitants in the desert steppe of Yemen and in the mountains of Dhofar in Oman are semi-nomads livstock breeders. Some of them cultivate palm-trees. Those who are owners of four-wheel-drive cars trade with other countries of the Peninsula and provide supplies for numerous shops in the coastal towns and villages. On the coast the activities are sea-oriented: fishing, fish drying and freezing. Some people are employees in public services in the main coastal villages. Before 1990 many Mahra were traders or shopkeepers in Koweit,  presently many migrated and settled in Saudi Arabia. A Mehri speaking community is settled in Tanzania and comes back regularly to Mahra. ",16.5993,52.8057,2
164,1891,Miskito (Nicaragua),Nicaragua,100000.0,"Caribbean coast to Pearl Lagoon, communities of Kakabila and Raitipura",12.4001,-83.7332,1
165,1233,Ordos,China,100000.0,"the southernmost part of lnner Mongolia, south of the Yellow River and north of the Great Wall",39.1641,108.1054,2
166,1944,Quechua of Northern Bolivia,Bolivia (Plurinational State of),100000.0,"North of the department of La Paz, province of Apolo.",-15.3649,-69.0518,1
167,96,Suba,"Kenya, United Republic of Tanzania",100000.0,Kenya and Tanzania,-0.9942,34.519,1
168,1861,Garífuna (Honduras),Honduras,98000.0,"Masca, Cortés department; Plaplaya, Gracias a Dios",15.6754,-88.1476,1
169,292,Embera (Colombia),Colombia,95000.0,"The Emberá occupy large parts of western, southern and northern Colombia (departments of Antioquia, Bolívar, Caldas, Caquetá, Cauca, Chocó, Córdoba, Nariño, Putumayo, Quindío, Risaralda, Valle del Cauca). Eastern Panamá (Pacific side and interior). Ecuador (Carchi province). The ethnic group tends to expand and occupy new territories.",6.1624,-76.8383,1
170,1162,Kabui,India,95000.0,"Manipur, Senapati, Tamenglong and Imphal districts; Nagaland, around Dimapur; Assam.",24.7218,93.6584,1
171,760,Shughni,"Tajikistan, Afghanistan",95000.0,"Shughnan district, Roshkala district and Khorog city, Gorno Badakhshan Autonomous Region of Tajikistan;
Shughnan district, Badakhshan Province of Afghanistan",37.4879,71.5374,1
172,397,Permyak,Russian Federation,94328.0,the former Permyak Komi Autonomous District and the adjacent parts of Kirov (Vyatka) and Perm’ provinces,59.204,54.5361,2
173,1825,Poqomchi',Guatemala,92941.0,"Purulhá, Santa Cruz Verapaz, San Cristobal Verapaz, Tactic, Tamahú, Tucurú",15.3757,-90.4288,1
174,1135,Yimchungru,India,92000.0,"Nagaland, Tuensang Dt.  ",25.9629,94.9713,1
175,669,Nogay (Caucasus),Russian Federation,90020.0,"parts of the Karachay-Cherkes Republic, Nogay, Tarumovka, Kizlyar and Babayurt counties in the Republic of Daghestan, Shelkovskaya County in the Republic of Chechenia, and Neftekumsk, Mineral’nyye Vody and Kochubeyevskoye counties in Stavropol’ Region",43.8028,46.2744,2
176,700,Heiban,Sudan,90000.0,"Heiban, Abul (Obul), and nearby hills. In Heiban town on the Abri-Talodi road. Alternate names: Ebang, Abul.",10.8575,30.2371,1
177,1930,Quichua (Cañar and Azuay),Ecuador,90000.0,"Southern Highlands, Provinces of Cañar and Azuay (387 communities)",-2.6577,-78.8378,3
178,932,Mezquital Otomí,Mexico,88789.0,"Ajacuba, Ixmiquilpan, San Bartolo Tutotepec, Tepeji del Rio de Ocampo, Zempoala (state of Hidalgo)",20.4831,-99.217,2
179,940,Eastern Mazahua,Mexico,88001.0,"Donato Guerra, Ixtlahuaca, Jocotitlán, San Felipe del Progreso, Temascalcingo (municipalities in the state of Mexico)",19.7129,-99.9515,2
180,1599,Burushaski,Pakistan,87000.0,"Hunza-Nagar area and Yasin area in Gilgit District, Northern Areas of Pakistan",35.909,74.2153,1
181,928,Central Otomí,Mexico,84593.0,"Municipalities of Acambay, Chapa de Mota, Huixquilucan, Temoaya in the state of Mexico",19.4661,-99.5944,2
182,1141,Chokri,India,84000.0,Phek Dt.,25.8691,94.7131,1
183,1133,Sangtam,India,84000.0,"Nagaland, Tuensang Dt.",26.6032,94.9603,1
184,1791,Ixil (Guatemala),Guatemala,83574.0,"Chajul, San Juan Cotzal, Nebaj",15.4849,-91.0358,1
185,1777,Achi',Guatemala,82640.0,"West of Rabinal, Baja Verapaz dept.",15.0845,-90.4888,1
186,1144,Mao,India,81000.0,"Manipur, Senapati Dt; Nagaland, Kohima Dt.",25.5027,94.2681,1
187,1347,Arbëresh,Italy,80000.0,"(i) Adriatic zone: Montecilfone, Campomarino, Portocannone and Ururi in Molise as well as Chieuti und Casalvecchio di Puglia in Apulia; (ii) San Marzano in Apulia; (iii) Greci in Campania; (iv) northern Basilicata: Barile, Ginestra und Maschito; (v) North Calabrian zone: ca. 30 settlements in northern Calabria (Plataci, Civita, Frascineto, San Demetrio Corone, Lungro, Acquaformosa etc.) as well as San Costantino Albanese and San Paolo Lucano in southern Basilicata; (vi) settlements in southern Calabria, e.g. San Nicola dell’Alto and Vena di Maida; (vii) Sicilian zone: Piana degli Albanesi and two nearby villages near Palermo; (viii) formely also Villabadessa in Abruzzi; an outlying dialect of Albanian",40.9321,14.8645,2
188,1765,Lari,Iran (Islamic Republic of),80000.0,"Lar district, South Province, Iran",27.8585,54.8547,2
189,641,Páez,Colombia,80000.0,"In the Tierradentro mountain region of the departments of Cauca and Huila. There are also settlements in Caquetá, Meta, Putumayo, Tolima and Valle.",2.8237,-76.3117,2
190,1058,Svan,Georgia,80000.0,"area known as Svanetia, mainly within Mestiya and Lentekhi counties in Georgia",43.0207,42.3193,2
191,2163,Taznatit,Algeria,80000.0,"Several oasis around Timimoune, Adrar, Tamentit",29.3413,0.3955,3
192,2179,Razihi,Yemen,75000.0,Town of Al-Nadhir on Jabal Razih and surrounding area,16.8834,43.2655,2
193,1379,Wakhi,"China, Pakistan, Tajikistan, Afghanistan",75000.0,"Ishkashim district of GBAO, Tajikistan; Northern Pakistan; Badakhshan Province of Afghanistan and Tashkurghan district of Xinjiang Province of China.  ",37.1603,74.9047,2
194,1568,Bishnupriya Manipuri Creole,"Bangladesh, India",72899.0,"Assam (Cachar, Hailakandi, Karimganj), Manipur, Tripura",24.297,92.4499,1
195,1713,Acheron,Sudan,70000.0,"Northern Sudan, Kordofan Province, southern Nuba Hills. Acheron ",10.809,30.2453,3
196,702,Maori,New Zealand,70000.0,Countrywide,-38.4105,177.3632,1
197,1567,Bhadravahi,"India, Pakistan",66918.0,"Jammu and Kashmir, Bhadrawah region",33.5413,76.333,2
198,1562,Kinnauri,India,65097.0,"Himachal Pradesh, but also in Jammu and Kashmir, Uttaranchal and Haryana",31.541,78.3764,2
199,1330,Gallo-Sicilian,Italy,65000.0,"Nicosia, Sperlinga, Piazza Armerina, Valguarnera Caropepe and Aidone in the province of Enna, and San Fratello, Acquedolci, San Piero Patti, Montalbano Elicona, Novara di Sicilia and Fondachelli-Fantina in the province of Messina; an outlying dialect of Lombard not listed separately by the SIL; other dialects were formerly also spoken in southern Italy outside Siciy, especially in Lucania (Basilicata)",38.0167,14.5994,2
200,1831,Tz'utujil,Guatemala,63237.0,"San Lucas Tolimán, San Pablo la Laguna, San Juan la Laguna, San Pedro la Laguna, Santiago Atitlan, Chicacao",14.6394,-91.2301,2
201,2350,Chamorro,Guam (U.S.A.),62500.0,Guam and Northern Marianas,13.4323,144.7338,1
202,741,Ashaninka (Peru),Peru,62468.0,"Deptos.  de  Junín,  Ucayali, Loreto, Pasco y Cusco.",-10.6929,-74.3444,1
203,1131,Chang,India,62000.0,Tuensang Dt.,26.2934,94.9493,1
204,1897,Kuna (Panama),Panama,61703.0,"Paya and Picuro localities of southeastern Panama; San Blas Islands, eastern Atlantic coast",9.5983,-79.6334,1
205,1554,Churahi,India,61199.0,Himachal Pradesh,33.1835,76.5747,2
206,1155,Nruanghmei,India,61000.0,"Manipur, Tamenglong Dt.;  Nagaland, Kohima Dt.; Assam, Cachar Dt.",24.9661,93.5375,1
207,1139,Rengma,India,61000.0,"Nagaland, Kohima Dt.",25.958,94.2462,1
208,1027,Faroese,Faroe Islands,60000.0,the Faroe Islands,62.0112,-6.7785,1
209,2480,Torwali,Pakistan,60000.0,"both sides of Swat river, Swat Kohistan",35.5833,72.5,2
210,1787,Chuj (Guatemala),Guatemala,59048.0,"San Mateo Ixtatán, San Sebastián Coatán, part of Nentón",15.8259,-91.4783,1
211,1186,Kachari,India,59000.0,"Assam, Sonitpur and Darrang districts",25.2844,93.2189,2
212,411,Scottish Gaelic,United Kingdom of Great Britain and Northern Ireland,58552.0,"the Western Isles and parts of the Highlands, Scotland; émigré communities in Nova Scotia, Canada",58.1011,-6.7675,2
213,1504,Sierra de Puebla Náhuatl,Mexico,57189.0,"Municipalities of Chilchotla, Chichiquila, Ixtacamaxtitlán, Ahuacatlán, Aquixtla, Chignahuapan, Tepetzintla, Zacatlán and others in the state of Puebla",19.6223,-97.8149,2
214,643,Limonese Creole,Costa Rica,55000.0,Mostly in the Province of Limón,9.9916,-83.0316,2
215,370,Kashubian,Poland,53000.0,"an area northwest, west and southwest of Gdansk, mainly in Wejherowo, Lebork, Bytów (Betowo), Pock (Puck), Kartuzy, Koscierzyna, and Chojnice districts",54.2267,18.1713,3
216,481,Khakas,Russian Federation,52217.0,the Republic of Khakasia; also Uzhur and Sharypovo counties in Krasnoyarsk Region and adjacent parts of the Republic of Tuva,53.7746,90.3735,2
217,1587,Parji,India,51216.0,Madhya Pradesh,18.5629,82.8039,4
218,1352,Arvanitika,Greece,50000.0,"rural areas in Attica, Boeotia (Voiotía), southern Euboea (Évvoia), northern Andros (Ándros), Corinthia, Argolis and a few smaller sections of Peloponnese and central Greece; an outlying dialect of (Tosk) Albanian",38.1863,23.6096,3
219,507,Buryat (Cis-Baikal),Russian Federation,50000.0,Ust’-Orda (Ust’-Ordynskiy) Buryat Autonomous District and elsewhere in Irkutsk Province,52.7961,104.8809,3
220,458,Buryat (Manchuria),"China, Mongolia",50000.0,"the Barga steppe region in Hulun Buir League in Inner Mongolia, China; north-eastern border regions in Mongolia",49.8096,119.7509,2
221,1232,Hmar,India,50000.0,"Assam, North Cachar and Cachar districts; Manipur, Churachandpur Dt.; Mizoram, Aizawl, Cachar, North Cachar districts; Tripura.",24.577,93.3178,1
222,1422,Huzhu Monguor,China,50000.0,"Huzhu Tu Autonomous County and adjacent parts of Datong Hui and Tu Autonomous County, Qinghai, and adjacent parts of Tianzhu Tibetan Autonomous County, Gansu",36.7608,102.4255,3
223,1159,Paite,India,50000.0,"Assam, Cachar Dt.; Manipur, Churachandpur Dt.; Mizoram, Aizawl Dt. ",24.1968,93.3563,1
224,1929,Quichua (Imbabura),Ecuador,50000.0,"Northern Highlands, Imbabura Province: towns of Cotacachi, Atuntaqui, Ibarra and Otavalo (157 communities)",0.1757,-78.2006,2
225,1949,Soqotri,Yemen,50000.0,"Spoken only in Yemen, on the islands of Soqotra, Abd-al-Kuri and  Samha (Gulf of Aden). Belonging to the Modern South Arabian group but very distinct from the Mehri sub-group or from Jibbali.   
Some fishermen,  Soqotri native speakers, from Abd-al-Kuri are settled for many months in the year on the mainland coast of Hadramawt, others in the Mahra. A  Soqotry community (speaking Soqotri) is living in the emirate of 'Ajman. Capital of Soqotra is Hadibo (Tamarida on old maps). 
Four groups of dialects are distinguished among the surveyed dialects (from 1985 until 2004) : northern coastal villages :such as  Qadhub, Hadibo, Hawlef), the southern coast (Noged area), , the beduin varieties spoken in the Hagher Mountains,  far west dialects in the area of Qalansiya. The dialect of 'Abd-al-Kuri is apart whereas that of Samha is close to the western dialects of Soqotra (Naumkin 1988, 343-344). Soqotri have a rich oral literature (essentially poetry).",12.5331,53.767,3
226,462,Southern Altay,Russian Federation,50000.0,"the Republic of Altay in the Russian Federation, except that Teleut is mainly spoken in the Bachat region in Belovo, Gur’yevsk and Novokuznetsk counties in the western part of Kemerovo Province and the Chumysh region in Tselinnoye County in the eastern part of Altay Region in the Russian Federation as well as, at least until recently, in Altai District of northern Sinkiang, China",51.069,86.5942,2
227,1475,Transylvanian Saxon,Romania,50000.0,Bistriţa (Bistritz) and Sibiu (Hermannstadt) regions in Transylvania; many now settled in Germany; an outlying dialect of Moselle Franconian (Luxemburgian) incorrectly subsumed under “Standard German” [deu] by the SIL,46.214,24.2413,3
